sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,decile_score,score_text,two_year_recid
1,31,1,0,0,0,4,0,17,0,0,0
1,6,1,0,0,0,0,0,350,3,0,0
1,8,0,0,0,0,1,0,188,8,2,0
1,24,1,0,0,0,0,0,9,1,0,0
1,4,0,0,0,0,1,0,65,5,1,1
1,11,1,0,0,1,7,1,44,6,1,1
1,21,1,0,0,0,0,1,44,2,0,0
1,9,0,0,2,1,13,0,436,5,1,1
1,20,1,0,0,0,2,0,318,4,1,1
1,2,1,0,0,0,0,0,58,1,0,1
1,7,0,2,0,0,4,0,436,9,2,1
1,35,1,0,0,0,0,1,44,0,0,0
0,9,0,0,0,0,0,1,44,7,2,1
1,32,1,0,0,0,1,1,428,0,0,1
1,23,0,0,0,0,4,0,74,4,1,0
1,16,0,0,0,0,4,0,21,1,0,1
1,4,1,0,0,2,5,0,300,7,2,1
1,4,1,0,0,2,0,0,188,6,1,1
1,7,0,0,0,0,2,0,250,4,1,0
1,24,0,0,0,0,1,0,176,3,0,1
0,9,1,0,0,0,2,0,309,2,0,0
1,15,0,0,0,0,23,0,436,8,2,1
1,6,0,0,0,1,0,0,317,2,0,0
1,19,0,0,0,0,4,0,436,3,0,0
1,19,1,0,0,0,0,1,287,0,0,0
1,17,0,0,0,0,1,0,21,0,0,1
0,6,1,0,0,0,0,0,318,7,2,0
1,31,1,0,0,0,2,1,106,0,0,0
1,20,0,0,0,0,9,0,436,5,1,0
0,12,0,0,0,0,0,1,44,1,0,0
1,4,0,0,0,0,3,0,51,5,1,0
1,7,0,0,0,0,0,0,258,6,1,1
1,34,1,0,0,0,0,1,140,0,0,0
1,8,1,0,0,0,0,0,21,1,0,0
1,11,0,0,1,0,6,0,168,6,1,0
1,27,1,0,0,0,9,0,177,8,2,1
1,2,0,0,0,0,0,0,436,8,2,1
1,11,0,0,0,0,4,0,436,7,2,0
1,25,1,0,0,0,1,0,436,5,1,1
1,8,1,0,0,0,2,0,100,4,1,0
0,28,0,0,0,0,4,0,436,3,0,0
0,28,0,0,0,0,0,0,176,0,0,0
1,21,1,0,0,0,8,0,15,0,0,0
1,11,0,0,0,0,12,0,318,9,2,1
1,23,1,0,0,0,0,1,106,0,0,0
1,11,0,0,0,1,11,0,436,9,2,1
0,7,0,0,0,0,5,0,254,6,1,0
1,5,0,1,0,0,2,0,125,6,1,0
0,28,0,0,0,0,1,0,436,7,2,1
1,12,1,0,0,0,0,1,106,2,0,0
1,16,1,0,0,0,1,0,436,5,1,0
1,52,1,0,0,0,11,0,318,0,0,1
1,34,1,0,0,0,2,0,436,0,0,0
1,33,0,0,0,0,4,1,379,1,0,0
1,37,0,0,0,0,21,0,172,5,1,1
0,31,1,0,0,0,1,0,436,0,0,0
0,8,0,0,0,0,9,1,139,5,1,1
0,29,1,0,0,0,0,0,50,0,0,0
1,9,0,0,0,0,0,1,44,1,0,0
1,7,1,0,2,0,5,1,105,6,1,1
1,3,0,0,1,0,1,0,436,9,2,1
1,19,0,0,0,1,26,0,141,9,2,1
1,3,0,0,0,0,1,0,318,8,2,1
1,3,0,0,0,0,0,0,64,5,1,0
1,7,0,0,0,0,4,0,318,9,2,1
0,9,0,0,0,0,3,0,232,4,1,1
1,12,1,0,0,0,3,0,91,3,0,1
1,52,1,0,0,0,0,1,106,0,0,0
1,19,1,0,0,0,11,0,123,8,2,1
1,28,0,0,0,0,5,0,6,4,1,1
1,2,0,1,0,0,1,0,194,7,2,1
1,25,0,0,0,0,18,0,436,3,0,1
1,20,0,0,0,0,15,0,17,5,1,0
1,11,0,0,0,0,0,0,90,3,0,0
1,19,0,0,0,0,8,1,245,1,0,1
0,9,1,0,0,0,0,0,317,2,0,0
1,13,1,0,0,0,6,1,44,4,1,0
1,11,0,0,0,0,3,0,436,1,0,1
1,30,1,0,0,0,13,0,74,6,1,1
0,12,0,0,0,0,0,1,44,1,0,0
0,7,1,0,0,0,2,0,436,4,1,1
1,22,0,0,0,0,3,0,141,1,0,0
0,31,1,0,0,0,3,0,341,1,0,0
1,15,1,0,0,0,1,1,379,2,0,0
1,8,1,0,0,0,5,0,387,4,1,1
1,43,1,0,0,0,1,1,106,0,0,0
1,12,1,0,0,0,2,0,420,3,0,0
1,44,1,0,0,0,0,1,30,0,0,0
0,9,1,0,0,0,4,1,210,7,2,1
1,30,1,0,0,0,9,0,188,5,1,0
0,22,1,0,0,0,0,0,318,1,0,0
1,6,1,0,0,0,0,0,311,3,0,0
1,4,0,0,0,0,0,0,194,3,0,1
1,12,0,0,0,0,4,1,44,7,2,1
1,45,1,0,0,0,0,1,106,0,0,0
1,15,0,0,0,0,4,0,318,9,2,0
0,3,0,1,0,0,1,0,349,5,1,1
1,25,1,0,0,0,0,1,140,3,0,1
1,8,0,0,0,0,3,0,250,9,2,1
1,33,0,0,0,0,1,0,233,0,0,0
1,21,1,0,0,0,3,0,436,0,0,1
1,14,0,0,0,0,14,0,176,7,2,1
1,4,0,0,0,0,0,1,247,5,1,0
1,41,1,0,0,0,0,0,318,0,0,0
1,20,0,0,5,0,35,1,436,6,1,1
1,5,0,0,0,0,2,0,436,5,1,0
1,24,0,0,0,0,0,1,44,0,0,1
1,2,0,1,0,0,1,0,436,2,0,1
1,20,0,0,0,0,2,0,60,6,1,1
0,16,1,0,0,0,2,0,317,2,0,0
0,18,0,0,0,0,7,0,93,2,0,1
1,17,1,0,0,0,7,0,363,3,0,1
1,18,0,0,0,0,0,1,44,2,0,1
1,13,0,0,0,0,1,0,171,0,0,0
0,10,0,0,0,0,3,0,436,3,0,1
1,10,0,0,0,0,1,0,284,1,0,1
1,42,1,0,0,0,3,0,341,0,0,0
1,25,0,0,0,0,0,0,123,3,0,0
1,22,0,0,0,0,1,0,436,0,0,0
1,13,0,0,2,0,15,0,318,8,2,1
1,36,0,0,0,0,6,0,318,6,1,1
1,8,0,0,0,0,1,0,436,5,1,0
1,6,0,0,0,0,17,0,436,8,2,1
1,3,0,0,0,1,1,0,436,8,2,1
1,4,0,0,0,1,0,0,426,2,0,0
0,19,1,0,0,0,0,0,9,0,0,0
0,27,0,0,0,0,1,0,9,3,0,0
1,11,0,0,0,0,1,1,108,1,0,1
1,28,0,0,0,0,10,0,171,4,1,1
1,3,1,0,1,2,1,0,58,7,2,0
1,32,0,1,0,0,7,1,44,8,2,0
1,17,1,0,0,0,6,0,51,4,1,1
1,34,0,0,0,0,1,1,428,0,0,1
1,30,1,0,0,0,0,1,105,0,0,0
0,11,0,0,0,3,9,1,248,7,2,1
1,30,1,0,0,0,0,1,44,0,0,0
1,13,0,0,0,0,10,0,436,5,1,1
1,3,1,0,0,0,3,0,250,7,2,1
1,29,0,0,0,0,0,1,44,4,1,0
1,44,0,0,0,0,1,1,290,6,1,0
1,3,0,1,2,2,3,0,93,9,2,1
1,17,0,3,0,0,13,0,318,9,2,0
1,28,0,0,0,0,3,1,243,0,0,1
1,16,0,0,0,0,5,0,194,3,0,1
1,34,0,0,0,0,2,0,436,0,0,0
0,21,0,0,1,0,7,0,318,1,0,0
1,3,1,0,0,0,0,1,44,7,2,1
1,35,1,0,0,0,1,1,14,0,0,0
0,1,1,0,0,0,0,0,172,2,0,1
1,4,0,0,0,0,0,1,241,5,1,0
1,27,0,0,0,0,1,0,436,2,0,0
0,9,1,0,0,0,0,0,66,1,0,0
1,7,1,0,0,0,0,1,44,1,0,0
1,12,1,0,0,0,0,0,174,3,0,1
1,13,0,0,0,0,2,0,141,4,1,1
1,10,1,0,0,0,3,0,436,2,0,0
1,18,0,0,0,0,3,1,44,1,0,1
1,9,0,0,0,0,7,0,436,4,1,1
1,24,0,0,0,0,1,0,318,1,0,0
1,17,1,0,0,0,0,0,318,4,1,1
0,15,1,0,0,0,2,0,257,1,0,0
1,7,0,0,1,0,21,0,436,9,2,1
0,24,1,0,0,0,0,1,44,0,0,0
1,3,0,0,0,0,0,0,194,5,1,1
0,10,0,0,0,0,0,1,44,1,0,0
1,9,0,0,0,0,25,0,436,9,2,1
0,3,1,0,0,0,0,0,65,5,1,0
1,8,1,0,0,0,0,1,44,5,1,1
1,18,1,0,0,0,0,0,171,0,0,0
1,5,0,0,0,0,1,1,287,7,2,1
1,31,1,0,0,0,0,0,318,6,1,1
1,11,0,0,0,0,11,0,318,7,2,1
1,26,1,0,0,0,0,0,318,1,0,1
1,10,1,0,0,0,1,1,44,2,0,0
1,9,0,0,0,0,2,1,139,5,1,1
0,17,0,0,0,0,12,0,300,6,1,1
1,18,0,0,0,0,19,1,139,7,2,1
1,28,1,0,0,0,2,1,379,1,0,0
1,16,0,0,0,0,3,0,176,0,0,0
1,27,0,0,0,0,15,0,141,2,0,1
1,10,0,0,0,0,9,0,141,2,0,1
0,7,0,0,0,0,1,0,9,2,0,0
1,3,0,0,1,0,1,1,30,7,2,0
1,30,0,0,0,0,1,0,200,0,0,0
1,19,1,0,0,0,1,1,44,1,0,0
1,6,0,0,0,0,3,0,318,5,1,1
1,19,1,0,0,0,1,1,44,0,0,1
1,21,1,0,0,0,1,0,369,2,0,0
1,6,1,0,0,1,1,0,58,4,1,1
1,17,0,0,0,0,3,0,21,9,2,1
1,5,0,0,0,0,1,0,436,1,0,1
1,18,1,0,0,0,4,0,318,2,0,1
1,25,1,0,0,0,5,0,64,4,1,0
1,10,0,0,0,0,6,1,436,7,2,1
0,3,0,1,0,0,4,0,436,9,2,1
1,35,0,0,0,0,1,1,106,1,0,0
0,9,0,0,0,0,2,1,248,3,0,1
1,21,1,0,0,0,0,1,428,0,0,0
1,29,0,0,0,0,22,0,176,6,1,1
1,10,0,0,0,0,4,0,426,1,0,1
1,31,1,0,0,0,7,0,318,5,1,0
1,18,1,0,0,0,2,0,284,0,0,0
0,6,0,0,0,0,1,0,436,8,2,0
1,5,0,0,0,0,3,0,383,6,1,0
1,8,0,0,0,0,2,0,9,1,0,0
1,13,0,0,0,0,7,0,194,3,0,1
0,12,0,0,3,2,14,0,71,9,2,1
1,7,1,0,0,0,2,1,140,5,1,0
1,6,0,0,0,0,6,0,125,9,2,1
1,8,0,0,0,0,2,1,44,3,0,0
1,8,0,0,0,0,7,1,70,7,2,0
0,2,0,0,0,0,0,0,194,4,1,0
1,18,1,1,0,0,10,1,44,8,2,1
1,5,1,0,0,0,0,0,284,2,0,0
1,8,0,0,0,0,5,0,436,6,1,1
1,22,1,0,0,0,4,1,140,0,0,0
1,28,0,0,0,0,8,0,436,2,0,1
1,1,0,0,1,0,1,0,436,9,2,1
1,35,1,0,0,0,1,0,436,0,0,0
1,38,1,0,0,0,5,0,326,1,0,0
0,6,0,0,0,0,0,0,194,2,0,0
0,15,1,0,0,0,2,0,322,2,0,0
1,8,1,0,3,0,8,0,348,9,2,1
1,38,1,0,0,0,1,1,382,0,0,0
1,14,1,0,0,0,2,0,300,1,0,0
1,7,1,0,0,0,0,0,436,1,0,1
1,3,0,0,0,0,1,0,194,1,0,0
1,20,0,0,0,0,3,0,172,4,1,0
1,5,1,0,0,0,0,0,181,1,0,0
1,49,0,0,0,0,4,1,139,0,0,0
1,2,1,0,0,1,0,0,436,5,1,1
0,21,1,0,0,0,4,0,14,0,0,1
1,6,0,0,0,0,1,0,65,1,0,1
1,31,0,0,0,0,3,0,436,3,0,0
1,13,0,0,0,0,7,0,277,6,1,1
1,2,0,0,0,0,1,0,194,5,1,1
1,10,1,0,0,0,0,1,44,2,0,0
1,49,1,0,0,0,3,0,436,0,0,0
1,22,1,0,0,0,4,0,436,2,0,0
1,34,0,0,0,0,0,0,372,0,0,0
1,27,0,0,0,0,17,0,177,6,1,1
1,9,0,0,0,1,8,0,256,6,1,1
1,4,1,0,0,0,1,0,194,8,2,0
1,18,1,0,0,0,9,0,141,6,1,0
1,22,1,0,0,0,0,1,44,0,0,1
1,12,1,0,0,0,1,1,144,7,2,1
1,24,0,0,0,0,1,0,436,0,0,0
1,6,0,0,0,1,2,0,165,2,0,1
1,28,1,0,0,0,4,0,427,1,0,0
1,20,0,0,0,0,4,0,358,2,0,0
1,8,1,0,0,0,0,1,188,4,1,0
1,36,1,0,0,0,1,1,44,0,0,1
1,43,1,0,0,0,1,0,436,3,0,0
1,33,0,0,0,0,1,1,287,3,0,1
1,39,1,0,0,0,0,0,9,0,0,0
1,6,1,0,0,3,3,1,44,4,1,1
1,16,0,0,0,0,1,0,436,0,0,0
0,10,0,0,0,0,10,1,243,6,1,1
1,17,0,0,0,0,10,1,431,7,2,1
1,12,0,0,0,0,6,0,141,5,1,1
1,26,0,0,0,0,0,0,347,0,0,0
1,39,1,0,0,0,3,1,285,2,0,1
1,43,1,0,0,0,10,0,58,5,1,0
1,8,0,0,0,0,1,0,436,8,2,1
1,30,0,1,0,0,10,0,176,6,1,1
1,24,0,0,0,0,4,1,139,0,0,0
1,20,1,0,0,0,10,0,318,7,2,1
1,21,0,0,0,0,4,0,194,1,0,0
0,35,1,0,0,0,0,1,44,0,0,0
1,8,0,0,0,0,3,1,264,9,2,0
1,4,0,0,0,0,1,0,65,6,1,1
1,32,1,0,0,0,0,0,194,6,1,0
1,26,1,3,0,0,16,1,140,6,1,0
1,6,0,0,1,3,4,0,4,5,1,1
1,3,0,0,0,0,0,0,194,6,1,1
1,32,1,0,0,0,0,0,318,0,0,0
0,18,1,0,0,0,0,1,44,0,0,0
1,21,1,0,0,0,0,0,436,2,0,0
0,6,0,0,0,0,2,0,89,3,0,0
0,36,0,0,0,0,7,0,185,5,1,0
1,11,0,0,0,0,0,1,341,1,0,0
1,8,1,0,0,0,0,1,44,5,1,0
1,23,0,0,0,0,3,0,176,3,0,1
1,5,0,0,0,0,1,0,194,5,1,1
1,16,1,0,0,0,0,1,44,0,0,0
1,13,1,0,0,0,11,0,165,6,1,1
1,2,0,0,0,0,0,0,194,2,0,0
1,31,0,0,0,0,10,0,436,5,1,1
1,8,0,0,0,0,4,0,311,7,2,1
1,10,0,0,0,0,1,0,318,3,0,1
1,8,0,0,0,0,0,0,194,1,0,0
1,37,0,0,0,0,1,0,318,3,0,0
1,4,0,0,0,0,0,1,333,8,2,0
0,8,0,0,0,0,0,1,287,3,0,0
1,48,1,0,0,0,1,0,436,0,0,0
1,40,0,0,0,0,16,0,436,5,1,1
1,10,0,0,0,0,4,0,62,6,1,0
1,15,0,0,0,0,8,0,326,5,1,0
0,13,0,0,0,0,0,1,44,1,0,0
1,8,0,0,0,0,1,1,264,4,1,0
1,17,0,0,0,0,4,1,264,4,1,0
0,23,1,0,0,0,12,0,172,6,1,1
1,16,1,0,0,0,0,1,44,0,0,0
0,14,0,0,0,0,0,0,176,1,0,0
1,19,0,0,0,0,9,0,256,5,1,1
1,32,0,0,0,0,1,0,318,4,1,0
1,17,1,0,0,0,1,0,436,1,0,0
0,29,1,0,0,0,0,1,331,2,0,1
0,34,0,0,0,0,8,0,436,8,2,0
1,8,0,0,1,2,5,0,365,6,1,1
1,18,0,0,0,0,1,1,436,8,2,1
1,27,0,0,0,0,13,0,176,0,0,1
1,23,0,0,0,0,8,0,141,1,0,1
1,6,0,0,0,0,0,1,44,1,0,0
1,3,0,0,1,0,1,0,347,8,2,0
1,36,1,0,0,0,0,1,44,0,0,0
1,31,1,0,0,0,0,0,188,0,0,0
1,24,1,0,0,0,1,0,436,1,0,0
1,3,0,0,0,0,1,0,318,3,0,1
1,43,0,0,0,0,30,0,436,3,0,0
1,28,1,0,0,0,5,0,46,7,2,1
1,56,1,0,0,0,0,1,102,0,0,0
1,57,1,0,0,0,2,1,139,0,0,0
0,21,0,0,0,0,1,0,436,0,0,0
0,20,0,0,0,0,0,0,436,0,0,0
1,1,0,1,0,1,1,0,436,6,1,1
1,10,1,0,0,0,0,0,65,1,0,1
1,35,0,0,0,0,2,0,436,0,0,0
1,7,0,0,0,0,1,0,182,5,1,1
1,35,1,0,0,0,1,1,106,0,0,0
1,35,0,0,0,0,4,0,194,6,1,0
1,5,0,0,1,0,2,0,65,8,2,0
1,37,1,0,0,0,32,0,177,8,2,1
0,46,1,0,0,0,1,0,436,0,0,0
1,5,0,0,0,0,1,1,44,6,1,1
1,5,0,0,0,2,4,0,317,7,2,1
1,16,0,0,0,0,0,0,51,0,0,0
1,8,0,0,0,0,1,1,94,0,0,0
1,26,1,0,0,0,4,0,141,1,0,0
0,9,1,0,0,0,0,0,9,1,0,0
1,10,1,0,0,0,14,0,250,8,2,0
1,37,1,0,0,0,1,1,106,0,0,0
0,4,0,0,0,0,2,0,436,3,0,0
1,18,0,0,0,0,15,0,436,4,1,0
1,11,0,0,0,0,6,0,155,7,2,1
1,5,0,0,0,0,1,0,436,3,0,0
1,38,0,0,0,0,1,1,140,0,0,0
1,9,1,0,0,0,2,0,300,5,1,1
1,19,1,0,0,0,1,1,44,5,1,0
1,14,0,0,0,0,1,0,213,7,2,1
1,23,0,2,0,0,18,1,415,9,2,1
1,4,0,0,0,0,1,0,50,5,1,1
1,19,1,0,0,0,1,0,318,1,0,1
1,27,0,0,0,0,3,1,430,1,0,0
0,13,0,0,0,0,14,0,13,7,2,0
1,24,0,0,0,0,7,0,171,4,1,1
1,8,0,0,2,2,20,0,188,8,2,1
1,15,1,0,0,0,0,0,121,8,2,1
1,4,1,0,0,0,0,1,105,1,0,1
1,14,1,0,0,0,2,0,341,4,1,1
0,18,0,0,0,0,1,1,44,0,0,0
1,36,1,0,0,0,0,1,331,0,0,0
1,7,0,0,1,2,5,0,436,8,2,1
1,6,1,0,0,0,3,0,194,4,1,1
1,43,1,0,0,0,0,1,44,0,0,0
0,24,1,0,0,0,0,1,140,0,0,0
1,10,1,0,0,0,1,1,106,1,0,1
1,9,0,0,0,0,1,1,287,4,1,0
1,6,1,0,0,0,2,1,44,2,0,0
1,15,0,0,0,0,14,0,326,4,1,0
1,14,0,0,0,0,16,0,141,9,2,1
1,20,1,0,0,0,0,0,171,0,0,0
1,3,1,0,1,1,1,1,412,2,0,0
1,9,0,0,0,0,1,0,296,6,1,1
1,21,1,0,0,0,0,0,318,3,0,0
1,11,1,0,0,0,0,0,426,0,0,0
1,11,1,0,0,0,1,0,318,2,0,0
1,47,1,0,0,0,6,0,436,3,0,0
1,18,1,0,0,0,1,0,300,3,0,1
1,28,0,0,0,0,0,0,250,6,1,1
1,26,0,1,0,0,7,0,276,5,1,0
1,9,0,0,0,0,0,1,379,1,0,0
1,9,0,0,0,0,8,0,171,6,1,1
1,43,1,0,0,0,0,1,44,0,0,0
1,29,0,0,0,0,0,1,44,0,0,1
1,9,0,0,0,0,1,1,44,0,0,0
1,10,1,0,0,0,0,0,194,1,0,1
0,13,1,0,0,0,1,1,44,4,1,1
1,8,1,0,0,0,9,1,433,3,0,1
1,35,0,0,0,0,2,0,436,1,0,1
1,8,0,0,0,0,1,0,436,4,1,1
1,7,0,0,0,0,2,0,436,3,0,0
0,3,0,0,3,1,4,1,436,7,2,1
1,5,0,0,0,0,1,1,210,3,0,0
0,27,0,0,0,0,2,0,163,2,0,0
1,9,0,0,0,0,2,1,44,4,1,1
1,39,0,0,0,0,6,1,245,8,2,1
1,26,1,0,0,0,8,0,436,5,1,1
0,8,0,0,0,0,0,1,44,1,0,0
1,3,1,0,0,0,0,0,436,7,2,1
1,45,0,0,0,0,1,0,171,5,1,0
0,44,1,0,0,0,0,1,223,0,0,0
1,30,1,0,0,0,0,0,318,2,0,0
1,35,0,0,0,0,1,1,111,0,0,0
1,44,0,0,0,0,3,1,106,2,0,1
1,10,0,1,1,0,5,0,12,9,2,0
1,38,1,0,0,0,1,0,181,1,0,0
1,4,0,1,0,0,2,0,426,6,1,1
1,8,0,0,0,0,5,0,10,7,2,1
1,17,0,0,0,0,4,1,139,4,1,0
1,4,0,0,0,0,1,0,194,2,0,1
1,42,1,0,0,0,3,1,379,0,0,0
0,19,0,1,0,0,7,0,129,2,0,0
0,14,0,0,0,0,0,0,423,1,0,0
0,15,0,0,0,0,3,0,14,5,1,1
1,35,1,0,0,0,0,1,44,0,0,0
1,14,1,0,0,0,0,1,44,0,0,0
1,8,1,0,0,0,0,1,94,1,0,0
1,43,1,0,0,0,0,1,105,0,0,0
1,3,0,0,0,0,0,1,44,9,2,0
1,51,0,0,0,0,22,1,30,4,1,0
1,8,0,0,0,0,0,1,140,3,0,0
1,12,0,0,0,0,9,0,277,9,2,1
1,3,1,0,0,0,1,0,436,3,0,0
1,23,1,0,0,0,0,1,106,1,0,0
1,27,0,0,0,0,0,0,141,5,1,1
1,13,0,0,1,3,10,0,141,4,1,1
1,4,1,0,0,0,0,0,22,2,0,0
0,36,1,0,0,0,0,0,5,2,0,1
1,32,1,0,0,0,2,1,44,0,0,1
0,32,0,0,0,0,5,0,436,1,0,0
0,3,0,0,0,0,0,0,125,7,2,1
1,12,1,0,0,0,0,0,161,2,0,1
1,35,1,0,0,0,2,0,295,0,0,0
1,12,0,0,0,0,11,0,436,7,2,1
1,8,1,0,0,0,5,1,223,3,0,0
0,12,0,0,0,0,1,0,436,8,2,1
0,41,0,0,0,0,0,1,44,1,0,0
1,11,0,0,0,0,13,0,141,7,2,1
1,12,1,0,0,0,13,0,268,7,2,1
1,7,0,0,0,0,5,1,44,4,1,1
1,17,1,0,0,0,4,1,149,1,0,0
1,4,0,0,0,1,0,0,67,2,0,0
1,23,0,0,0,0,8,0,141,0,0,1
0,19,0,0,0,0,13,0,176,5,1,0
1,4,0,0,0,2,0,0,58,2,0,1
1,1,0,0,0,0,0,0,250,3,0,1
1,27,1,0,0,0,2,1,436,1,0,0
0,15,0,0,0,0,5,0,318,8,2,1
1,34,0,0,0,0,7,0,177,4,1,0
0,3,0,0,0,0,0,0,300,5,1,0
1,25,0,0,0,0,6,1,436,9,2,1
1,15,1,0,0,0,3,0,436,5,1,0
1,8,0,1,0,0,3,0,172,9,2,1
1,19,1,0,0,0,0,1,44,2,0,0
1,20,0,0,0,0,1,0,341,0,0,1
1,9,0,0,0,0,1,0,176,1,0,1
1,3,0,1,0,0,1,0,436,4,1,0
1,20,1,0,0,0,3,0,318,8,2,1
1,19,1,0,0,0,0,1,106,3,0,0
1,26,1,0,0,0,0,0,422,0,0,0
1,12,0,0,0,0,0,0,317,1,0,0
1,31,1,0,0,0,1,0,341,0,0,0
1,49,1,0,0,0,0,1,107,0,0,0
1,41,0,0,0,0,14,0,318,7,2,1
1,3,0,1,0,0,1,0,436,9,2,1
1,13,1,0,0,0,6,1,106,6,1,0
0,32,1,0,0,0,2,0,318,0,0,1
1,12,0,0,0,0,7,0,141,2,0,0
1,10,1,0,0,0,1,1,30,1,0,0
1,30,0,0,0,0,7,0,318,6,1,1
1,37,1,0,0,0,0,1,107,0,0,0
0,6,1,0,0,0,1,0,165,2,0,0
1,24,1,0,0,0,0,1,44,2,0,0
1,16,0,0,0,0,0,1,44,6,1,1
1,25,0,0,0,0,4,1,430,4,1,1
1,26,0,0,0,0,0,0,11,0,0,0
1,7,1,0,0,0,0,1,136,6,1,0
1,7,1,0,0,0,2,0,71,4,1,1
0,14,0,0,0,0,0,1,44,2,0,1
1,17,0,0,0,0,10,1,436,3,0,1
1,6,0,0,0,0,1,0,349,2,0,1
1,16,0,0,0,0,0,0,436,6,1,1
1,30,0,0,0,0,2,0,194,0,0,1
1,23,0,0,0,0,1,0,191,0,0,0
1,8,0,0,0,1,12,1,44,8,2,1
1,24,0,0,0,0,0,0,201,4,1,1
1,11,0,0,0,0,0,1,342,4,1,0
1,8,1,0,0,0,0,1,44,1,0,0
0,9,0,0,0,0,1,0,436,2,0,0
1,17,1,0,0,0,4,1,44,1,0,0
1,36,1,0,0,0,1,0,194,0,0,0
1,6,0,0,0,0,3,1,402,9,2,1
1,2,0,0,0,0,0,0,61,5,1,0
1,9,1,0,0,0,0,0,436,5,1,0
1,3,0,0,0,0,1,0,65,6,1,0
1,9,1,0,1,1,7,1,44,8,2,1
1,16,0,1,0,0,11,0,436,7,2,1
1,9,1,0,0,0,4,0,60,6,1,0
1,36,0,0,0,0,0,1,248,0,0,0
1,21,0,0,0,0,1,0,436,0,0,0
0,4,1,0,1,1,2,0,436,6,1,0
0,15,1,0,0,0,0,1,379,0,0,0
0,7,0,0,0,0,2,0,436,7,2,1
0,17,0,0,0,0,0,1,44,3,0,0
1,35,0,0,0,0,0,1,44,0,0,0
1,10,1,0,0,1,2,1,146,3,0,0
1,8,0,0,0,0,0,0,194,7,2,0
1,12,0,0,0,0,1,0,436,2,0,0
1,13,0,0,1,0,3,0,171,4,1,0
1,6,1,0,0,0,3,1,44,7,2,1
1,27,1,0,0,0,19,0,177,5,1,1
1,10,0,0,0,0,1,0,319,6,1,0
0,27,1,0,0,0,1,0,311,2,0,1
0,4,0,0,0,0,1,1,44,5,1,0
1,15,1,0,0,0,3,0,436,7,2,1
1,5,1,0,0,4,4,0,268,5,1,1
1,18,0,0,0,0,6,0,97,4,1,0
1,4,0,0,0,0,0,0,250,2,0,0
1,27,1,0,0,0,1,1,44,0,0,0
1,10,0,0,0,0,2,0,194,4,1,1
1,19,0,0,0,0,3,1,44,1,0,0
0,34,1,0,0,0,0,1,140,0,0,0
1,8,1,0,0,0,0,0,18,1,0,0
1,10,1,0,0,0,4,0,309,3,0,1
0,15,1,0,0,0,2,0,436,3,0,0
1,5,1,0,0,1,3,0,436,3,0,1
1,13,1,0,0,1,3,1,140,3,0,1
0,37,1,0,0,0,0,1,140,0,0,0
1,6,1,0,0,2,3,0,382,3,0,1
1,19,0,0,0,0,2,1,139,0,0,0
1,23,0,0,0,0,0,0,17,0,0,0
1,8,1,0,0,0,0,1,140,1,0,0
1,23,0,0,0,0,13,0,18,4,1,0
1,15,0,0,0,0,6,0,250,5,1,0
1,5,0,0,0,0,0,0,194,4,1,0
1,9,1,0,0,0,1,0,436,2,0,0
1,6,1,0,0,0,0,0,380,4,1,1
1,12,0,0,1,0,10,0,436,8,2,0
1,37,1,0,0,0,1,0,318,2,0,0
1,8,0,0,0,0,13,1,44,9,2,1
0,23,0,0,1,0,6,1,247,5,1,0
1,17,0,0,0,0,0,0,18,2,0,0
1,8,0,0,0,0,4,0,349,3,0,1
1,2,0,0,0,0,1,1,333,3,0,0
1,6,1,0,0,0,3,1,135,7,2,1
1,13,0,0,2,0,8,1,44,9,2,1
1,4,0,0,1,0,2,0,436,8,2,0
1,37,0,0,0,0,0,0,250,0,0,1
1,15,1,0,0,0,7,0,233,8,2,1
1,26,1,0,0,0,6,0,436,5,1,1
1,23,0,0,0,0,25,0,318,8,2,1
1,38,0,0,0,0,9,1,436,7,2,0
1,3,0,0,0,0,1,0,65,2,0,0
1,18,0,0,0,0,1,0,436,1,0,1
0,30,1,0,0,0,1,1,105,0,0,0
1,9,1,0,0,0,6,0,436,5,1,1
1,38,1,0,0,0,7,0,172,5,1,1
1,21,1,0,0,0,2,1,44,0,0,0
0,7,1,0,0,0,0,0,0,5,1,0
1,33,1,0,0,0,1,0,436,0,0,0
0,10,0,0,0,0,3,0,18,4,1,0
1,12,0,0,0,0,0,0,326,1,0,1
0,1,0,0,0,0,0,1,146,7,2,1
1,2,0,0,0,0,0,1,44,3,0,1
1,39,1,0,0,0,0,0,9,0,0,0
1,33,0,0,0,0,8,1,248,5,1,1
1,9,0,0,0,0,5,0,311,2,0,1
1,8,0,0,0,2,0,0,393,4,1,0
1,5,1,0,0,0,3,1,247,7,2,1
1,17,0,0,1,0,14,1,44,7,2,1
0,23,1,0,0,0,1,1,76,0,0,0
1,19,0,0,0,0,5,0,318,5,1,0
1,30,0,0,0,0,0,0,171,0,0,0
1,3,0,0,0,1,0,0,65,8,2,0
1,1,0,3,0,0,3,0,436,9,2,1
1,3,0,0,0,0,1,0,14,4,1,1
1,34,0,0,0,0,1,1,436,0,0,0
1,5,0,0,0,0,5,0,284,8,2,1
1,4,0,0,0,0,0,0,318,3,0,1
